VS,2941,3,0,57040,79, ccc,1,n,finland,pitched,10,b,46773,3898,3119,3586,3742,l-snow,y,n,n
S,2942,14,6,125697,24, b,1,n,uk,pitched,10,b,75419,6285,5028,5720,5908,l-rain,n,y,n
VS,2943,7,4,63641,83, b,1,n,sweden,flat,10,c,44549,3713,3713,2822,3639,fine,y,n,y
S,2944,7,5,128470,22, ddd,1,n,denmark,flat,10,a,120762,10064,8051,7649,6642,l-snow,n,y,n
VS,2945,11,9,53891,96, ddd,1,n,finland,pitched,10,c,51736,4312,3450,2803,3234,l-snow,y,n,n
S,2946,7,3,203326,9, b,2,n,uk,pitched,10,c,121996,10167,8134,7015,6405,l-rain,n,y,n
VS,2947,9,0,53227,14, ddd,1,n,sweden,pitched,10,a,26614,2218,2218,2196,1619,fine,n,n,y
S,2948,14,10,214604,55, b,2,n,denmark,pitched,10,c,199582,16632,13306,13140,14470,l-snow,y,n,n
VS,2949,7,5,87993,24, cc,1,n,uk,flat,10,c,83594,6967,5573,6061,5295,l-rain,y,n,n
S,2950,19,18,210258,23, c,2,n,finland,flat,10,c,189233,15770,12616,14193,11985,l-snow,y,n,n
VS,2951,8,3,67048,52, ddd,1,n,finland,flat,10,c,38218,3185,2548,2899,3058,l-snow,n,n,n
S,2952,17,6,110177,36, ccc,1,n,sweden,flat,10,c,60598,5050,5050,3939,3081,fine,y,y,y
VS,2953,2,1,88843,85, dd,1,n,uk,pitched,10,c,53306,4443,3554,2977,3421,l-rain,n,y,n
S,2954,7,4,127933,77, c,1,n,sweden,pitched,10,b,108744,9062,9062,7703,6163,fine,y,n,y
VS,2955,5,5,57700,26, d,1,n,denmark,flat,10,a,56546,4713,3770,2828,3629,l-snow,n,y,n
S,2956,19,5,124094,73, dd,1,n,denmark,flat,10,c,81903,6826,5461,5529,5734,l-snow,n,n,n
VS,2957,16,11,96062,9, d,1,n,norway,flat,10,c,91259,7605,3803,7301,6921,rain,y,y,n
S,2958,16,11,240462,44, ddd,2,n,finland,flat,10,b,129850,10821,8657,8224,7900,l-snow,y,y,n
VS,2959,7,3,67967,48, b,1,n,uk,pitched,10,b,65928,5494,4396,3901,4176,l-rain,n,n,n
S,2960,9,9,120782,56, cc,1,n,norway,pitched,10,c,74885,6241,3121,5305,5180,rain,y,n,n
VS,2961,8,7,87087,54, dd,1,n,uk,pitched,10,c,86217,7185,5748,4311,5605,l-rain,n,y,n
S,2962,20,4,178462,31, ddd,1,n,denmark,flat,10,b,171324,14277,11422,10280,10708,l-snow,n,n,n
VS,2963,16,5,62229,61, dd,1,n,uk,pitched,10,a,44183,3682,2946,2615,2320,l-rain,n,n,n
S,2964,19,3,107376,51, c,1,n,sweden,pitched,10,b,59057,4922,4922,4922,4577,fine,n,y,y
VS,2965,1,0,91626,22, c,1,n,finland,flat,10,c,45813,3818,3055,2558,2978,l-snow,y,n,n
S,2966,17,5,153306,25, c,1,n,uk,flat,10,c,137976,11498,9199,7359,7474,l-rain,n,y,n
VS,2967,17,5,63146,90, c,1,n,sweden,flat,10,a,49886,4158,4158,3492,3576,fine,y,y,y
S,2968,17,7,244285,66, b,2,n,norway,flat,10,b,190543,15879,7940,13974,14450,rain,n,y,n
VS,2969,3,3,69815,15, cc,1,n,denmark,flat,10,a,57947,4829,3864,3043,3188,l-snow,n,y,n
S,2970,10,7,128319,7, d,1,n,sweden,pitched,10,a,92390,7700,7700,5698,7084,fine,y,n,y
VS,2971,17,9,57168,5, d,1,n,denmark,flat,10,c,34301,2859,2287,1801,2802,l-snow,y,y,n
S,2972,11,10,175883,87, b,1,n,sweden,pitched,10,b,119601,9967,9967,7575,6977,fine,n,n,y
VS,2973,11,9,52898,27, c,1,n,norway,flat,10,c,28565,2381,1191,1929,2286,rain,n,n,n
S,2974,5,4,159354,28, dd,1,n,sweden,pitched,10,b,105174,8765,8765,7976,8064,fine,y,n,y
VS,2975,18,6,89100,55, ccc,1,n,sweden,flat,10,b,81972,6831,6831,6422,4441,fine,y,n,y
S,2976,17,9,137465,19, ddd,1,n,finland,pitched,10,c,79730,6645,5316,5847,4053,l-snow,y,y,n
VS,2977,8,6,78742,79, d,1,n,norway,pitched,10,b,48821,4069,2035,2767,2482,rain,y,y,n
S,2978,8,8,185889,31, ccc,1,n,uk,pitched,10,b,161724,13477,10782,12130,13073,l-rain,y,n,n
VS,2979,19,8,64782,69, b,1,n,uk,pitched,10,b,34335,2862,2289,2433,1946,l-rain,n,y,n
S,2980,9,7,236163,70, ddd,2,n,finland,pitched,10,a,134613,11218,8975,9536,10209,l-snow,y,y,n
VS,2981,5,0,74451,28, b,1,n,finland,flat,10,c,45416,3785,3028,2763,3331,l-snow,n,y,n
S,2982,9,0,175787,41, b,1,n,denmark,flat,10,c,161725,13478,10782,13208,13478,l-snow,n,n,n
VS,2983,11,5,57332,38, ccc,1,n,finland,pitched,10,b,42999,3584,2867,3118,2688,l-snow,y,n,n
S,2984,10,4,238509,77, c,2,n,denmark,flat,10,c,226584,18882,15106,12840,17750,l-snow,y,n,n
VS,2985,14,3,52365,84, ccc,1,n,denmark,pitched,10,b,45034,3753,3003,2853,3716,l-snow,n,y,n
S,2986,5,2,139854,88, ddd,1,n,norway,pitched,10,a,75522,6294,3147,4280,5539,rain,n,y,n
VS,2987,14,7,77434,54, ccc,1,n,finland,pitched,10,c,73563,6131,4905,4537,5518,l-snow,y,n,n
S,2988,11,10,193007,94, c,1,n,norway,pitched,10,c,140896,11742,5871,9511,7397,rain,n,n,n
VS,2989,13,6,92706,92, b,1,n,finland,pitched,10,c,58405,4868,3894,3067,3310,l-snow,y,y,n
S,2990,20,11,210658,79, ccc,2,n,finland,pitched,10,c,164314,13693,10955,9038,12324,l-snow,y,y,n
VS,2991,14,0,87349,28, cc,1,n,uk,flat,10,b,59398,4950,3960,4109,3564,l-rain,y,y,n
S,2992,19,15,136901,6, c,1,n,finland,pitched,10,c,124580,10382,8306,6333,9448,l-snow,y,y,n
VS,2993,2,0,92069,81, d,1,n,uk,flat,10,c,49718,4144,3315,2569,3315,l-rain,y,n,n
S,2994,5,2,205309,11, cc,2,n,uk,flat,10,c,104708,8726,6981,6719,8203,l-rain,n,n,n
VS,2995,4,3,89959,82, c,1,n,uk,pitched,10,b,72867,6073,4858,5526,3826,l-rain,y,n,n
S,2996,15,14,129622,54, dd,1,n,sweden,pitched,10,b,102402,8534,8534,6913,7851,fine,n,n,y
VS,2997,19,14,92755,42, d,1,n,sweden,pitched,10,c,61219,5102,5102,3572,3725,fine,y,n,y
S,2998,15,2,188909,72, d,1,n,sweden,flat,10,c,173797,14484,14484,9270,9994,fine,n,n,y
VS,2999,20,12,67714,44, ccc,1,n,finland,pitched,10,b,33857,2822,2258,2032,2653,l-snow,y,y,n
S,3000,13,10,222949,62, cc,2,n,denmark,pitched,10,c,151606,12634,10108,11624,11876,l-snow,n,y,n
VS,3001,15,1,56920,71, b,1,n,uk,flat,10,a,48382,4032,3226,3790,3871,l-rain,y,y,n
S,3002,16,4,175287,61, ccc,1,n,denmark,flat,10,b,140230,11686,9349,11219,8999,l-snow,n,y,n
VS,3003,4,3,90572,37, cc,1,n,norway,flat,10,c,69741,5812,2906,4476,5754,rain,y,y,n
S,3004,19,13,178397,62, d,1,n,denmark,flat,10,c,108823,9069,7255,5532,7799,l-snow,n,y,n
VS,3005,19,19,70681,47, b,1,n,finland,pitched,10,b,58666,4889,3912,3960,4254,l-snow,n,n,n
S,3006,12,9,158895,57, c,1,n,uk,flat,10,c,133472,11123,8899,7786,7119,l-rain,y,y,n
VS,3007,9,9,72694,46, dd,1,n,sweden,pitched,10,c,59610,4968,4968,3726,3378,fine,y,y,y
S,3008,18,18,117865,56, d,1,n,sweden,flat,10,b,116687,9724,9724,6224,6807,fine,n,y,y
VS,3009,8,3,92160,63, dd,1,n,finland,pitched,10,c,85709,7143,5714,6214,4572,l-snow,n,n,n
S,3010,17,13,153467,14, dd,1,n,sweden,flat,10,b,144259,12022,12022,10219,9498,fine,y,n,y
VS,3011,10,10,97421,99, b,1,n,uk,pitched,10,a,81834,6820,5456,5933,4433,l-rain,n,n,n
S,3012,11,0,172915,58, d,1,n,sweden,flat,10,b,105479,8790,8790,8702,6681,fine,y,y,y
VS,3013,4,2,51673,23, cc,1,n,sweden,pitched,10,b,50640,4220,4220,3039,3208,fine,y,y,y
S,3014,13,6,173184,52, b,1,n,norway,flat,10,c,166257,13855,6928,11916,10114,rain,y,y,n
VS,3015,6,4,87207,26, ccc,1,n,uk,flat,10,b,61917,5160,4128,3200,5057,l-rain,n,y,n
S,3016,13,1,201541,89, b,2,n,finland,pitched,10,c,195495,16292,13033,15314,11730,l-snow,y,y,n
VS,3017,5,2,62293,98, b,1,n,denmark,flat,10,c,52327,4361,3489,4143,3445,l-snow,y,y,n
S,3018,10,5,152026,66, d,1,n,norway,pitched,10,c,88176,7348,3674,7275,6540,rain,y,n,n
VS,3019,16,8,83791,6, ccc,1,n,uk,flat,10,c,76250,6355,5084,4639,6100,l-rain,y,n,n
S,3020,19,4,102214,14, d,1,n,denmark,pitched,10,c,90971,7581,6065,7051,7127,l-snow,n,y,n
VS,3021,13,11,52001,13, ddd,1,n,finland,pitched,10,b,40561,3381,2705,2468,2502,l-snow,y,y,n
S,3022,15,15,172273,45, b,1,n,denmark,pitched,10,a,127483,10624,8499,7331,7862,l-snow,y,n,n
VS,3023,1,0,61230,47, ccc,1,n,denmark,pitched,10,a,39188,3266,2613,1993,2907,l-snow,n,y,n
S,3024,16,14,205661,82, ccc,2,n,finland,flat,10,c,150133,12512,10009,8133,9884,l-snow,y,n,n
VS,3025,3,1,50754,39, ccc,1,n,sweden,pitched,10,b,48217,4019,4019,3014,3215,fine,n,n,y
S,3026,19,0,155138,96, dd,1,n,finland,flat,10,b,100840,8404,6723,7563,7816,l-snow,y,y,n
VS,3027,9,2,79197,29, dd,1,n,uk,pitched,10,b,58606,4884,3908,4103,2931,l-rain,y,y,n
S,3028,15,7,225952,33, dd,2,n,finland,flat,10,b,151388,12616,10093,7570,11355,l-snow,y,y,n
VS,3029,18,0,60115,52, dd,1,n,sweden,pitched,10,c,50497,4209,4209,2652,2736,fine,n,n,y
S,3030,16,15,229121,60, d,2,n,sweden,pitched,10,c,144347,12029,12029,9503,10466,fine,n,y,y
VS,3031,11,0,93748,12, b,1,n,sweden,pitched,10,c,79686,6641,6641,5844,6176,fine,n,y,y
S,3032,12,3,167971,7, cc,1,n,denmark,flat,10,c,125979,10499,8399,6824,8189,l-snow,n,n,n
VS,3033,8,8,60656,67, dd,1,n,uk,pitched,10,b,52771,4398,3519,3738,3431,l-rain,y,n,n
S,3034,6,5,167239,30, d,1,n,denmark,flat,10,c,165567,13798,11038,8831,9245,l-snow,y,y,n
VS,3035,17,4,67095,94, cc,1,n,norway,pitched,10,c,56360,4697,2349,3335,3476,rain,y,n,n
S,3036,10,0,227418,34, cc,2,n,finland,pitched,10,c,118258,9855,7884,8476,7194,l-snow,y,y,n
VS,3037,1,1,51544,32, d,1,n,finland,pitched,10,c,44844,3737,2990,2280,2915,l-snow,n,y,n
S,3038,9,9,211154,95, b,2,n,uk,pitched,10,b,198485,16541,13233,12075,11083,l-rain,n,n,n
VS,3039,1,0,91319,22, dd,1,n,finland,pitched,10,b,52966,4414,3532,3487,4105,l-snow,y,y,n
S,3040,6,2,131449,25, dd,1,n,sweden,pitched,10,c,120934,10078,10078,9877,9977,fine,y,n,y
VS,3041,9,0,81767,39, cc,1,n,sweden,pitched,10,c,77679,6474,6474,4143,6474,fine,y,n,y
S,3042,8,6,205213,83, cc,2,n,finland,flat,10,c,133389,11116,8893,9671,10560,l-snow,n,y,n
VS,3043,19,6,84334,94, c,1,n,finland,flat,10,c,44698,3725,2980,3502,2720,l-snow,y,n,n
S,3044,19,7,219286,95, ddd,2,n,finland,flat,10,b,116222,9686,7749,7071,6683,l-snow,y,y,n
VS,3045,8,4,74687,10, c,1,n,norway,flat,10,a,51535,4295,2148,2749,3178,rain,y,y,n
S,3046,15,0,198067,8, ddd,1,n,norway,pitched,10,a,130725,10894,5447,7408,7517,rain,y,n,n
VS,3047,8,0,55793,35, ddd,1,n,finland,flat,10,b,49656,4138,3311,2607,3601,l-snow,n,y,n
S,3048,5,3,226358,15, ccc,2,n,denmark,flat,10,b,138079,11507,9206,10587,8745,l-snow,n,y,n
VS,3049,13,8,60642,59, b,1,n,uk,flat,10,b,52759,4397,3518,3782,2726,l-rain,y,n,n
S,3050,7,6,198974,79, ddd,1,n,norway,pitched,10,a,103467,8623,4312,8192,6036,rain,y,n,n
VS,3051,3,2,80026,54, dd,1,n,uk,pitched,10,c,47216,3935,3148,2676,2479,l-rain,y,n,n
S,3052,9,5,142166,21, dd,1,n,uk,pitched,10,c,100938,8412,6730,8244,7739,l-rain,y,n,n
VS,3053,19,2,68613,91, c,1,n,finland,pitched,10,c,51460,4289,3431,2745,3603,l-snow,n,y,n
S,3054,7,3,179721,55, ccc,1,n,sweden,pitched,10,b,154561,12881,12881,8373,11464,fine,y,y,y
VS,3055,17,12,76013,82, b,1,n,uk,flat,10,c,43328,3611,2889,2275,3431,l-rain,y,y,n
S,3056,17,8,195985,79, ddd,1,n,norway,pitched,10,c,113672,9473,4737,9284,6631,rain,y,n,n
VS,3057,7,5,70776,89, cc,1,n,uk,pitched,10,c,70069,5840,4672,4905,4029,l-rain,n,n,n
S,3058,14,12,136987,85, d,1,n,norway,pitched,10,c,80823,6736,3368,6332,4446,rain,y,n,n
VS,3059,3,2,61392,99, b,1,n,sweden,pitched,10,a,51570,4298,4298,4083,3782,fine,y,y,y
S,3060,19,16,243034,59, d,2,n,denmark,flat,10,c,204149,17013,13610,15482,13100,l-snow,y,y,n
VS,3061,20,11,94882,31, ccc,1,n,sweden,pitched,10,b,84445,7038,7038,5278,5349,fine,n,y,y
S,3062,19,3,164448,44, dd,1,n,sweden,pitched,10,a,103603,8634,8634,8202,5526,fine,n,y,y
VS,3063,20,20,76382,36, dd,1,n,norway,flat,10,c,46594,3883,1942,2369,3456,rain,y,y,n
S,3064,17,2,176938,91, c,1,n,norway,pitched,10,b,111471,9290,4645,8268,8454,rain,n,n,n
VS,3065,17,15,97032,9, dd,1,n,finland,flat,10,b,59190,4933,3946,3404,3503,l-snow,n,n,n
S,3066,8,6,245974,19, cc,2,n,norway,flat,10,a,140206,11684,5842,7712,10983,rain,y,n,n
VS,3067,11,11,93594,91, ddd,1,n,sweden,flat,10,b,61773,5148,5148,4119,5148,fine,y,n,y
S,3068,9,4,186838,40, c,1,n,uk,pitched,10,c,143866,11989,9592,7673,7913,l-rain,y,n,n
VS,3069,14,8,71163,67, cc,1,n,uk,pitched,10,c,46256,3855,3084,2545,2930,l-rain,n,n,n
S,3070,6,5,226486,43, b,2,n,denmark,pitched,10,c,167600,13967,11174,12989,9218,l-snow,n,y,n
VS,3071,18,18,52761,49, dd,1,n,sweden,pitched,10,c,51179,4265,4265,3583,3626,fine,n,n,y
S,3072,8,1,155517,45, ccc,1,n,sweden,flat,10,b,99531,8295,8295,6138,8129,fine,n,n,y
VS,3073,17,12,73615,91, ccc,1,n,norway,flat,10,b,39753,3313,1657,3247,1988,rain,y,y,n
S,3074,13,6,170561,9, cc,1,n,uk,flat,10,c,126216,10518,8415,6732,7048,l-rain,n,n,n
VS,3075,17,7,74938,38, c,1,n,finland,flat,10,c,38968,3248,2598,2728,3053,l-snow,n,y,n
S,3076,8,8,227982,41, ddd,2,n,sweden,pitched,10,c,189226,15769,15769,9935,13562,fine,y,n,y
VS,3077,15,11,65302,8, d,1,n,sweden,pitched,10,c,48324,4027,4027,3343,2537,fine,y,y,y
S,3078,18,0,243367,68, cc,2,n,uk,pitched,10,b,136286,11358,9086,11244,8518,l-rain,y,n,n
VS,3079,6,2,90158,48, d,1,n,uk,flat,10,b,46883,3907,3126,3048,2657,l-rain,y,n,n
S,3080,10,2,235543,12, d,2,n,uk,pitched,10,b,167236,13937,11150,10871,13797,l-rain,n,y,n
VS,3081,16,12,68153,19, ccc,1,n,sweden,pitched,10,c,35440,2954,2954,2806,2777,fine,y,n,y
S,3082,17,6,193128,49, c,1,n,finland,pitched,10,c,142915,11910,9528,11910,7384,l-snow,n,n,n
VS,3083,9,8,67837,39, b,1,n,finland,pitched,10,a,48843,4071,3257,3501,3338,l-snow,n,y,n
S,3084,14,10,152344,74, dd,1,n,finland,pitched,10,c,149298,12442,9954,11322,12193,l-snow,n,y,n
VS,3085,13,12,96727,29, dd,1,n,norway,pitched,10,a,80284,6691,3346,5085,5152,rain,n,n,n
S,3086,20,18,174302,85, ddd,1,n,norway,flat,10,c,132470,11040,5520,10929,8169,rain,n,y,n
VS,3087,10,8,70984,34, d,1,n,sweden,pitched,10,c,40461,3372,3372,2192,3069,fine,n,y,y
S,3088,18,16,136133,51, d,1,n,norway,pitched,10,c,74874,6240,3120,4930,4306,rain,n,y,n
VS,3089,2,0,68564,84, cc,1,n,sweden,flat,10,c,39082,3257,3257,2183,2345,fine,n,y,y
S,3090,15,1,238553,66, c,2,n,finland,pitched,10,c,124048,10338,8270,9511,7857,l-snow,n,y,n
VS,3091,1,0,72418,68, c,1,n,finland,pitched,10,b,60832,5070,4056,3093,3397,l-snow,n,y,n
S,3092,7,1,182587,18, c,1,n,uk,flat,10,c,133289,11108,8886,6998,7554,l-rain,y,y,n
VS,3093,9,4,60982,32, c,1,n,uk,pitched,10,c,52445,4371,3497,3278,3366,l-rain,n,y,n
S,3094,18,0,178159,63, ccc,1,n,denmark,flat,10,a,106896,8908,7127,7394,5880,l-snow,y,y,n
VS,3095,20,2,74828,42, dd,1,n,finland,pitched,10,c,47142,3929,3143,3850,3104,l-snow,y,y,n
S,3096,8,3,154070,17, b,1,n,finland,flat,10,c,106309,8860,7088,5316,6911,l-snow,y,y,n
VS,3097,1,1,50248,96, cc,1,n,finland,pitched,10,b,25124,2094,1675,2010,1466,l-snow,y,n,n
S,3098,11,6,135781,18, ddd,1,n,finland,flat,10,a,105910,8826,7061,7767,6973,l-snow,n,n,n
VS,3099,9,8,85342,46, ddd,1,n,finland,flat,10,c,78515,6543,5235,5104,4711,l-snow,y,y,n
S,3100,15,9,222421,16, cc,2,n,sweden,pitched,10,c,182386,15199,15199,14895,12312,fine,y,y,y
VS,3101,19,14,52239,18, b,1,n,finland,flat,10,b,47538,3962,3170,3685,3289,l-snow,y,n,n
S,3102,13,10,174511,31, cc,1,n,norway,flat,10,b,146590,12216,6108,8063,11972,rain,y,y,n
VS,3103,19,12,98437,44, cc,1,n,finland,flat,10,c,77766,6481,5185,6222,4537,l-snow,n,y,n
S,3104,15,10,143076,53, b,1,n,denmark,pitched,10,c,110169,9181,7345,5693,7070,l-snow,y,n,n
VS,3105,15,6,53207,42, ccc,1,n,uk,flat,10,c,40438,3370,2696,2393,2528,l-rain,n,n,n
S,3106,15,15,179031,32, b,1,n,sweden,flat,10,a,146806,12234,12234,11256,11500,fine,n,n,y
VS,3107,15,6,69674,43, d,1,n,finland,flat,10,b,41108,3426,2741,2227,3049,l-snow,y,n,n
S,3108,12,5,144518,27, dd,1,n,sweden,pitched,10,c,73705,6143,6143,5713,5221,fine,y,y,y
VS,3109,20,6,91897,55, dd,1,n,uk,flat,10,c,63409,5285,4228,4281,4439,l-rain,y,y,n
S,3110,20,8,239883,6, ccc,2,n,norway,pitched,10,c,184710,15393,7697,11545,10621,rain,n,y,n
VS,3111,14,0,60289,59, cc,1,n,denmark,flat,10,c,56069,4673,3738,3131,4439,l-snow,y,y,n
S,3112,11,3,236812,80, ccc,2,n,sweden,pitched,10,c,118406,9868,9868,9868,6513,fine,n,y,y
VS,3113,17,13,72314,40, dd,1,n,finland,flat,10,c,47728,3978,3182,2427,2466,l-snow,n,n,n
S,3114,19,9,141318,85, ddd,1,n,uk,flat,10,c,121534,10128,8103,6178,9116,l-rain,n,y,n
VS,3115,8,5,89540,77, d,1,n,uk,flat,10,c,85959,7164,5731,6806,6447,l-rain,n,n,n
S,3116,9,9,221292,93, ccc,2,n,finland,pitched,10,c,157118,13094,10475,8642,12701,l-snow,y,y,n
VS,3117,13,4,76649,99, ccc,1,n,sweden,pitched,10,c,65919,5494,5494,4505,4011,fine,y,y,y
S,3118,17,2,206822,71, dd,2,n,uk,flat,10,a,140639,11720,9376,8673,9142,l-rain,n,y,n
VS,3119,17,2,95584,97, d,1,n,norway,flat,10,c,65953,5497,2749,3408,3298,rain,y,y,n
S,3120,8,4,117488,72, ddd,1,n,finland,pitched,10,c,111614,9302,7441,8930,9023,l-snow,y,y,n
VS,3121,7,2,56538,100, ddd,1,n,denmark,flat,10,c,41839,3487,2790,2232,2336,l-snow,n,n,n
S,3122,16,12,170779,73, d,1,n,finland,pitched,10,a,85390,7116,5693,4626,6618,l-snow,n,y,n
VS,3123,9,1,75529,67, d,1,n,uk,pitched,10,c,39276,3273,2619,3273,3143,l-rain,n,y,n
S,3124,5,1,118103,84, ddd,1,n,finland,pitched,10,b,60233,5020,4016,4869,3815,l-snow,y,y,n
VS,3125,6,4,57585,26, ddd,1,n,denmark,pitched,10,b,28793,2400,1920,1560,1560,l-snow,n,y,n
S,3126,6,4,110879,34, ccc,1,n,denmark,flat,10,c,67637,5637,4510,4622,4848,l-snow,y,y,n
VS,3127,11,10,52450,26, dd,1,n,norway,flat,10,b,41436,3453,1727,2349,3384,rain,y,y,n
S,3128,10,0,211560,80, cc,2,n,norway,flat,10,b,186173,15515,7758,10705,14894,rain,n,n,n
VS,3129,9,3,62721,9, c,1,n,finland,pitched,10,a,55195,4600,3680,4094,4140,l-snow,y,n,n
S,3130,6,0,177168,9, ccc,1,n,uk,flat,10,c,115160,9597,7678,7582,7870,l-rain,n,n,n
VS,3131,14,3,68928,61, ccc,1,n,sweden,pitched,10,a,34464,2872,2872,2872,2700,fine,y,y,y
S,3132,18,18,119869,53, ccc,1,n,norway,flat,10,c,99492,8291,4146,5224,8291,rain,y,n,n
VS,3133,9,3,97999,44, dd,1,n,norway,pitched,10,b,97020,8085,4043,6873,7196,rain,y,y,n
S,3134,9,7,149012,84, ddd,1,n,finland,pitched,10,a,137092,11425,9140,7541,8683,l-snow,n,n,n
VS,3135,18,3,73840,100, c,1,n,norway,pitched,10,c,59072,4923,2462,4726,3200,rain,n,n,n
S,3136,9,7,227306,13, ccc,2,n,norway,flat,10,b,188664,15722,7861,9748,12735,rain,y,n,n
VS,3137,4,0,94598,19, d,1,n,finland,flat,10,c,50137,4179,3343,2633,2507,l-snow,y,n,n
S,3138,5,2,108583,47, ccc,1,n,denmark,flat,10,c,66236,5520,4416,4968,4913,l-snow,n,y,n
VS,3139,11,2,76366,71, dd,1,n,sweden,flat,10,c,51166,4264,4264,3795,3497,fine,y,n,y
S,3140,8,8,164152,29, cc,1,n,finland,flat,10,c,124756,10397,8318,6550,6550,l-snow,y,y,n
VS,3141,3,2,59574,39, cc,1,n,uk,pitched,10,c,48851,4071,3257,3664,3420,l-rain,y,y,n
S,3142,12,4,236130,31, c,2,n,finland,flat,10,b,132233,11020,8816,7714,9918,l-snow,y,y,n
VS,3143,10,3,95593,74, b,1,n,denmark,pitched,10,a,65004,5417,4334,4713,5417,l-snow,y,y,n
S,3144,9,9,237565,20, dd,2,n,uk,pitched,10,c,235190,19600,15680,17248,12152,l-rain,y,y,n
VS,3145,7,5,61381,23, cc,1,n,finland,pitched,10,b,51561,4297,3438,3266,3996,l-snow,n,y,n
S,3146,15,15,196732,91, d,1,n,denmark,flat,10,c,137713,11477,9181,9755,9411,l-snow,y,y,n
VS,3147,7,3,92220,59, d,1,n,finland,pitched,10,a,87609,7301,5841,6498,5257,l-snow,n,y,n
S,3148,16,7,233191,34, b,2,n,norway,flat,10,b,167898,13992,6996,8955,12453,rain,n,y,n
VS,3149,4,1,75547,94, c,1,n,denmark,pitched,10,b,49862,4156,3325,2535,4072,l-snow,y,n,n
S,3150,20,0,200553,16, c,2,n,uk,pitched,10,c,120332,10028,8023,7020,6017,l-rain,y,y,n
VS,3151,15,2,76881,92, d,1,n,norway,pitched,10,b,65349,5446,2723,4956,3704,rain,n,y,n
S,3152,7,0,116062,20, d,1,n,sweden,pitched,10,c,84726,7061,7061,5861,4590,fine,y,y,y
VS,3153,3,3,75700,65, ddd,1,n,sweden,flat,10,a,56775,4732,4732,4542,4401,fine,y,y,y
S,3154,15,4,149163,28, c,1,n,sweden,pitched,10,c,80549,6713,6713,5505,4565,fine,n,y,y
VS,3155,3,3,50259,12, b,1,n,sweden,flat,10,c,27140,2262,2262,2059,1946,fine,y,n,y
S,3156,19,15,153846,84, d,1,n,denmark,flat,10,b,107693,8975,7180,7539,6552,l-snow,y,n,n
VS,3157,5,3,81125,26, cc,1,n,denmark,pitched,10,c,76258,6355,5084,4703,4195,l-snow,y,n,n
S,3158,15,1,150954,43, b,1,n,finland,pitched,10,a,114726,9561,7649,5928,7171,l-snow,n,y,n
VS,3159,16,13,87738,60, c,1,n,uk,flat,10,b,45624,3802,3042,3688,3764,l-rain,y,y,n
S,3160,15,10,155349,74, ddd,1,n,norway,flat,10,b,141368,11781,5891,9425,10603,rain,n,y,n
VS,3161,18,7,62552,14, b,1,n,finland,pitched,10,c,41910,3493,2794,2690,3388,l-snow,y,y,n
S,3162,13,9,115914,15, d,1,n,norway,flat,10,b,66071,5506,2753,4956,5451,rain,n,n,n
VS,3163,3,2,60437,95, ccc,1,n,uk,flat,10,a,35054,2922,2337,1870,2571,l-rain,y,y,n
S,3164,5,3,105173,76, ccc,1,n,finland,pitched,10,c,55742,4646,3717,2834,4367,l-snow,y,y,n
VS,3165,11,7,52190,88, b,1,n,finland,flat,10,c,42796,3567,2854,2675,2212,l-snow,y,y,n
S,3166,6,6,120562,78, b,1,n,sweden,pitched,10,c,68721,5727,5727,4181,5040,fine,n,y,y
VS,3167,6,0,90389,33, d,1,n,finland,flat,10,c,55138,4595,3676,4090,4044,l-snow,y,y,n
S,3168,17,8,140818,57, c,1,n,finland,pitched,10,b,99981,8332,6666,6083,6083,l-snow,y,y,n
VS,3169,13,13,58642,83, ccc,1,n,norway,flat,10,b,55124,4594,2297,2757,3308,rain,n,y,n
S,3170,15,4,132638,40, ccc,1,n,denmark,pitched,10,c,131312,10943,8755,8864,9739,l-snow,n,y,n
VS,3171,2,1,76614,64, ccc,1,n,uk,flat,10,c,38307,3193,2554,2682,3065,l-rain,y,y,n
S,3172,9,3,125646,59, c,1,n,sweden,flat,10,c,71619,5969,5969,4298,5253,fine,y,y,y
VS,3173,7,4,67640,8, ccc,1,n,norway,flat,10,c,54789,4566,2283,4384,3288,rain,y,y,n
S,3174,20,15,173463,72, d,1,n,norway,pitched,10,b,161321,13444,6722,13041,10352,rain,y,n,n
VS,3175,2,2,72417,8, b,1,n,uk,flat,10,c,39830,3320,2656,2257,3087,l-rain,n,y,n
S,3176,14,4,120260,43, d,1,n,norway,pitched,10,c,64941,5412,2706,4817,4871,rain,y,y,n
VS,3177,3,0,68053,63, ccc,1,n,norway,pitched,10,c,65331,5445,2723,3920,5009,rain,n,n,n
S,3178,5,0,244717,11, d,2,n,sweden,pitched,10,c,212904,17742,17742,14549,14017,fine,n,y,y
VS,3179,5,0,62052,91, dd,1,n,norway,flat,10,c,53365,4448,2224,2669,3558,rain,y,n,n
S,3180,12,9,200611,51, d,2,n,uk,pitched,10,c,160489,13375,10700,11368,12305,l-rain,y,y,n
VS,3181,7,3,53843,7, cc,1,n,norway,pitched,10,a,41998,3500,1750,2555,2485,rain,n,n,n
S,3182,9,1,160860,36, ddd,1,n,finland,flat,10,c,83648,6971,5577,4531,5577,l-snow,y,y,n
VS,3183,8,4,72735,52, dd,1,n,norway,flat,10,c,71281,5941,2971,3980,5584,rain,y,n,n
